ID_RAMO,DESC_RAMO,ID_MODALIDAD,DESC_MODALIDAD,ID_PP,DESC_PP,ID_ODS,DESC_ODS,ID_METAODS,DESC_METAODS,ID_SM1,DESC_SM1,ID_SM2,DESC_SM2,ID_SM3,DESC_SM3,ID_SM4,DESC_SM4,ID_SM5,DESC_SM5,ID_SM6,DESC_SM6,ID_TCONTRIBUCION,DESC_TCONTRIBUCION
33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,7,FAM Infraestructura Educativa B sica,4,"Garantizar una educaci¢n inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",1,"Para 2030, velar por que todas las ni¤as y todos los ni¤os terminen los ciclos de la ense¤anza primaria y secundaria, que ha de ser gratuita, equitativa y de calidad y producir resultados escolares pertinentes y eficaces",2,Educaci¢n gratuita,2,Educaci¢n equitativa,2,Educaci¢n de calidad que genere resultados,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,9,FAETA Educaci¢n Tecnol¢gica,4,"Garantizar una educaci¢n inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",6,"Para 2030, garantizar que todos los j¢venes y al menos una proporci¢n sustancial de los adultos, tanto hombres como mujeres, tengan competencias de lectura, escritura y aritm‚tica",2,Lectura,2,Escritura,2,Aritm‚tica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,9,FAETA Educaci¢n Tecnol¢gica,4,"Garantizar una educaci¢n inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",3,"Para 2030, asegurar el acceso en condiciones de igualdad para todos los hombres y las mujeres a una formaci¢n t‚cnica, profesional y superior de calidad, incluida la ense¤anza universitaria",2,Acceso a formaci¢n t‚cnica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,11,FASP,5,Lograr la igualdad entre los g‚neros y empoderar a todas las mujeres y las ni¤as,2,"Eliminar todas las formas de violencia contra todas las mujeres y las ni¤as en los  mbitos p£blico y privado, incluidas la trata y la explotaci¢n sexual y otros tipos de explotaci¢n",2,Violencia,2,Trata y explotaci¢n sexual,2,Otros tipos de explotaci¢n,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,11,FASP,16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",4,"Para 2030, reducir de manera significativa las corrientes financieras y de armas il¡citas, fortalecer la recuperaci¢n y devoluci¢n de bienes robados y luchar contra todas las formas de delincuencia organizada",2,Corrientes financieras il¡citas,2,Armas il¡citas,2,Recuperaci¢n y devoluci¢n de bienes robados,2,otras medidas,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
25,"Previsiones y Aportaciones para los Sistemas de Educaci¢n B sica, Normal, Tecnol¢gica y de Adultos",E,Prestaci¢n de Servicios P£blicos,4,Servicios de educaci¢n normal en la Ciudad de M‚xico,4,"Garantizar una educaci¢n inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",6,"Para 2030, garantizar que todos los j¢venes y al menos una proporci¢n sustancial de los adultos, tanto hombres como mujeres, tengan competencias de lectura, escritura y aritm‚tica",2,Lectura,2,Escritura,2,Aritm‚tica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
25,"Previsiones y Aportaciones para los Sistemas de Educaci¢n B sica, Normal, Tecnol¢gica y de Adultos",I,Gasto Federalizado,3,Previsiones salariales y econ¢micas del Fondo de Aportaciones para la Educaci¢n Tecnol¢gica y de Adultos,4,"Garantizar una educaci¢n inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",3,"Para 2030, asegurar el acceso en condiciones de igualdad para todos los hombres y las mujeres a una formaci¢n t‚cnica, profesional y superior de calidad, incluida la ense¤anza universitaria",1,No aplica,1,No aplica,2,Acceso a formaci¢n superior incluida ense¤anza universitaria,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
25,"Previsiones y Aportaciones para los Sistemas de Educaci¢n B sica, Normal, Tecnol¢gica y de Adultos",O,Apoyo a la funci¢n p£blica y al mejoramiento de la gesti¢n,1,Actividades de apoyo a la funci¢n p£blica y buen gobierno,16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",6,"Crear instituciones eficaces, responsables y transparentes a todos los niveles",2,Instituciones eficaces,2,Instituciones responsables,2,Instituciones transparentes,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
5,Relaciones Exteriores,P,"Planeaci¢n, seguimiento y evaluaci¢n de pol¡ticas p£blicas",1,"Coordinaci¢n, promoci¢n y ejecuci¢n de la Cooperaci¢n internacional para el desarrollo",13,Adoptar medidas urgentes para combatir el cambio clim tico y sus efectos,5,"Promover mecanismos para aumentar la capacidad de planificaci¢n y gesti¢n eficaces en relaci¢n con el cambio clim tico en los pa¡ses menos adelantados y los peque¤os Estados insulares en desarrollo, centr ndose en particular en las mujeres, los j¢venes y las comunidades locales y marginadas.",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
5,Relaciones Exteriores,P,"Planeaci¢n, seguimiento y evaluaci¢n de pol¡ticas p£blicas",1,"Coordinaci¢n, promoci¢n y ejecuci¢n de la Cooperaci¢n internacional para el desarrollo",17,Fortalecer los medios de ejecuci¢n y revitalizar la Alianza Mundial para el Desarrollo Sostenible,19,"Para 2030, aprovechar las iniciativas existentes para elaborar indicadores que permitan medir progresos logrados en materia de desarrollo sostenible y que complementen los utilizados para medir el producto interno bruto, y apoyar el fomento de la capacidad estad¡stica en los pa¡ses en desarrollo.",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
5,Relaciones Exteriores,P,"Planeaci¢n, seguimiento y evaluaci¢n de pol¡ticas p£blicas",1,"Coordinaci¢n, promoci¢n y ejecuci¢n de la Cooperaci¢n internacional para el desarrollo",6,Garantizar la disponibilidad de agua y su gesti¢n sostenible y el saneamiento para todos,7,"Para 2030, ampliar la cooperaci¢n internacional y el apoyo prestado a los pa¡ses en desarrollo para la creaci¢n de capacidad en actividades y programas relativos al agua y el saneamiento, incluidos el acopio y almacenamiento de agua, la desalinizaci¢n, el aprovechamiento eficiente de los recursos h¡dricos, el tratamiento de aguas residuales y las tecnolog¡as de reciclaje y reutilizaci¢n",2,Acopio y almacenamiento del agua,1,No aplica,2,Aprovechamiento eficiente de los recursos h¡dricos,2,Tratamiento de aguas residuales,1,No aplica,2,Reutilizaci¢n del agua,1,1-Contribuci¢n Directa
5,Relaciones Exteriores,P,"Planeaci¢n, seguimiento y evaluaci¢n de pol¡ticas p£blicas",1,"Coordinaci¢n, promoci¢n y ejecuci¢n de la Cooperaci¢n internacional para el desarrollo",7,"Garantizar el acceso a una energ¡a asequible, segura, sostenible y moderna para todos",4,"Para 2030, aumentar la cooperaci¢n internacional a fin de facilitar el acceso a la investigaci¢n y las tecnolog¡as energ‚ticas no contaminantes, incluidas las fuentes de energ¡a renovables, la eficiencia energ‚tica y las tecnolog¡as avanzadas y menos contaminantes de combustibles f¢siles, y promover la inversi¢n en infraestructuras energ‚ticas y tecnolog¡as de energ¡a no contaminante",2,Tecnolog¡a energ‚tica no contaminante as¡ como renovable,2,Eficiencia energ‚tica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
48,Cultura,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",6,"Crear instituciones eficaces, responsables y transparentes a todos los niveles",2,Instituciones eficaces,2,Instituciones responsables,2,Instituciones transparentes,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
6,Hacienda y Cr‚dito P£blico,P,"Planeaci¢n, seguimiento y evaluaci¢n de pol¡ticas p£blicas",2,Dise¤oÿy conducci¢n de la pol¡tica de gasto p£blico,9,"Construir infraestructuras resilientes, promover la industrializaci¢n inclusiva y sostenible y fomentar la innovaci¢n",1,"Desarrollar infraestructuras fiables, sostenibles, resilientes y de calidad, incluidas infraestructuras regionales y transfronterizas, para apoyar el desarrollo econ¢mico y el bienestar humano, con especial hincapi‚ en el acceso equitativo y asequible para todos.",2,Fomentar el desarrollo econ¢mico,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
11,Educaci¢n P£blica,P,"Planeaci¢n, seguimiento y evaluaci¢n de pol¡ticas p£blicas",1,Dise¤o de la Pol¡tica Educativa,4,"Garantizar una educaci¢n inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",7,"Para 2030, garantizar que todos los alumnos adquieran los conocimientos te¢ricos y pr cticos necesarios para promover el desarrollo sostenible, entre otras cosas mediante la educaci¢n para el desarrollo sostenible y la adopci¢n de estilos de vida sostenibles, los derechos humanos, la igualdad entre los g‚neros, la promoci¢n de una cultura de paz y no violencia, la ciudadan¡a mundial y la valoraci¢n de la diversidad cultural y de la contribuci¢n de la cultura al desarrollo sostenible, entre otros medios",1,No aplica,2,Derechos humanos,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
11,Educaci¢n P£blica,U,Otros Subsidios,31,Expansi¢n de la Educaci¢n Inicial,4,"Garantizar una educaci¢n inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",2,"Para 2030, velar por que todas las ni¤as y todos los ni¤os tengan acceso a servicios de atenci¢n y desarrollo en la primera infancia y a una ense¤anza preescolar de calidad, a fin de que est‚n preparados para la ense¤anza primaria",2,Acceso a servicios de atenci¢n y desarrollo en la primera infancia,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
11,Educaci¢n P£blica,U,Otros Subsidios,79,Expansi¢n de la Educaci¢n Media Superior y Superior,4,"Garantizar una educaci¢n inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",8,"Construir y adecuar instalaciones escolares que respondan a las necesidades de los ni¤os y las personas discapacitadas y tengan en cuenta las cuestiones de g‚nero, y que ofrezcan entornos de aprendizaje seguros, no violentos, inclusivos y eficaces para todos",1,No aplica,1,No aplica,1,No aplica,2,Infraestructura inclusiva,2,Instalaciones eficaces,1,No aplica,1,1-Contribuci¢n Directa
6,Hacienda y Cr‚dito P£blico,E,Prestaci¢n de Servicios P£blicos,21,Operaci¢n de financiamiento para el personal de las fuerzas armadas ÿ ÿ ÿ,8,"Promover el crecimiento econ¢mico sostenido, inclusivo y sostenible, el empleo pleno y productivo y el trabajo decente para todos.",10,"Fortalecer la capacidad de las instituciones financieras nacionales para alentar y ampliar el acceso a los servicios bancarios, financieros y de seguros para todos",2,Acceso a servicios bancarios,2,Acceso a servicios financieros,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
6,Hacienda y Cr‚dito P£blico,E,Prestaci¢n de Servicios P£blicos,22,Servicios Bancarios Fronterizos,1,Poner fin a la pobreza en todas sus formas en todo el mundo,4,"Para 2030, garantizar que todos los hombres y mujeres, en particular los pobres y los vulnerables, tengan los mismos derechos a los recursos econ¢micos, as¡ como acceso a los servicios b sicos, la propiedad y el control de las tierras y otros bienes, la herencia, los recursos naturales, las nuevas tecnolog¡as apropiadas y los servicios financieros, incluida la microfinanciaci¢n",2,Acceso a recursos econ¢micos,2,Acceso a servicios b sicos,1,No aplica,1,No aplica,1,No aplica,2,Acceso a servicios financieros incluyendo microfinanciamiento,1,1-Contribuci¢n Directa
47,Entidades no Sectorizadas,E,Prestaci¢n de Servicios P£blicos,28,Protecci¢n y Defensa de los Contribuyentes,17,Fortalecer los medios de ejecuci¢n y revitalizar la Alianza Mundial para el Desarrollo Sostenible,1,"Fortalecer la movilizaci¢n de recursos internos, incluso mediante la prestaci¢n de apoyo internacional a los pa¡ses en desarrollo, con el fin de mejorar la capacidad nacional para recaudar ingresos fiscales y de otra ¡ndole.",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
4,Gobernaci¢n,P,"Planeaci¢n, seguimiento y evaluaci¢n de pol¡ticas p£blicas",16,Fortalecimiento de las instituciones democr ticas a fin de lograr las reformas legislativas que transformen el orden jur¡dico nacional,16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",12,Promover y aplicar leyes y pol¡ticas no discriminatorias en favor del desarrollo sostenible,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
4,Gobernaci¢n,E,Prestaci¢n de Servicios P£blicos,10,Impartici¢n de justicia laboral para los trabajadores al servicio del Estado,16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",12,Promover y aplicar leyes y pol¡ticas no discriminatorias en favor del desarrollo sostenible,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
4,Gobernaci¢n,P,"Planeaci¢n, seguimiento y evaluaci¢n de pol¡ticas p£blicas",23,Participaci¢n Social para la Reconstrucci¢n del Tejido Social en M‚xico,16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",1,Reducir considerablemente todas las formas de violencia y las tasas de mortalidad conexas en todo el mundo,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
9,Comunicaciones y Transportes,E,Prestaci¢n de Servicios P£blicos,13,"Servicios de telecomunicaciones, satelitales, telegr ficos y de transferencia de fondos",1,Poner fin a la pobreza en todas sus formas en todo el mundo,4,"Para 2030, garantizar que todos los hombres y mujeres, en particular los pobres y los vulnerables, tengan los mismos derechos a los recursos econ¢micos, as¡ como acceso a los servicios b sicos, la propiedad y el control de las tierras y otros bienes, la herencia, los recursos naturales, las nuevas tecnolog¡as apropiadas y los servicios financieros, incluida la microfinanciaci¢n",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,Acceso a servicios financieros incluyendo microfinanciamiento,1,1-Contribuci¢n Directa
9,Comunicaciones y Transportes,G,Regulaci¢n y supervisi¢n,8,Derecho de V¡a,9,"Construir infraestructuras resilientes, promover la industrializaci¢n inclusiva y sostenible y fomentar la innovaci¢n",1,"Desarrollar infraestructuras fiables, sostenibles, resilientes y de calidad, incluidas infraestructuras regionales y transfronterizas, para apoyar el desarrollo econ¢mico y el bienestar humano, con especial hincapi‚ en el acceso equitativo y asequible para todos.",2,Fomentar el desarrollo econ¢mico,2,Fomentar el bienestar humano,2,Acceso equitativo y asequible a la infraestructura,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
9,Comunicaciones y Transportes,K,Proyectos de Inversi¢n,3,Proyectos de construcci¢n de carreteras,9,"Construir infraestructuras resilientes, promover la industrializaci¢n inclusiva y sostenible y fomentar la innovaci¢n",1,"Desarrollar infraestructuras fiables, sostenibles, resilientes y de calidad, incluidas infraestructuras regionales y transfronterizas, para apoyar el desarrollo econ¢mico y el bienestar humano, con especial hincapi‚ en el acceso equitativo y asequible para todos.",2,Fomentar el desarrollo econ¢mico,2,Fomentar el bienestar humano,2,Acceso equitativo y asequible a la infraestructura,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
9,Comunicaciones y Transportes,K,Proyectos de Inversi¢n,31,Proyectos de construcci¢n de carreteras alimentadoras y caminos rurales,9,"Construir infraestructuras resilientes, promover la industrializaci¢n inclusiva y sostenible y fomentar la innovaci¢n",1,"Desarrollar infraestructuras fiables, sostenibles, resilientes y de calidad, incluidas infraestructuras regionales y transfronterizas, para apoyar el desarrollo econ¢mico y el bienestar humano, con especial hincapi‚ en el acceso equitativo y asequible para todos.",2,Fomentar el desarrollo econ¢mico,2,Fomentar el bienestar humano,2,Acceso equitativo y asequible a la infraestructura,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
9,Comunicaciones y Transportes,K,Proyectos de Inversi¢n,36,Conservaci¢n de infraestructura mar¡timo-portuaria,9,"Construir infraestructuras resilientes, promover la industrializaci¢n inclusiva y sostenible y fomentar la innovaci¢n",1,"Desarrollar infraestructuras fiables, sostenibles, resilientes y de calidad, incluidas infraestructuras regionales y transfronterizas, para apoyar el desarrollo econ¢mico y el bienestar humano, con especial hincapi‚ en el acceso equitativo y asequible para todos.",2,Fomentar el desarrollo econ¢mico,2,Fomentar el bienestar humano,2,Acceso equitativo y asequible a la infraestructura,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
9,Comunicaciones y Transportes,K,Proyectos de Inversi¢n,45,Sistema Satelital,9,"Construir infraestructuras resilientes, promover la industrializaci¢n inclusiva y sostenible y fomentar la innovaci¢n",8,Aumentar de forma significativa el acceso a la tecnolog¡a de la informaci¢n y las comunicaciones y esforzarse por facilitar el acceso universal y asequible a Internet en los pa¡ses menos adelantados a m s tardar en 2020,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
9,Comunicaciones y Transportes,U,Otros Subsidios,1,Programa de subsidios al transporte ferroviario de pasajeros,11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles.",2,"Para 2030, proporcionar acceso a sistemas de transporte seguros, asequibles, accesibles y sostenibles para todos y mejorar la seguridad vial, en particular mediante la ampliaci¢n del transporte p£blico, prestando especial atenci¢n a las necesidades de las personas en situaci¢n vulnerable, las mujeres, los ni¤os, las personas con discapacidad y las personas de edad.",1,No aplica,2,Ampliaci¢n del transporte p£blico,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,11,FASP,16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",2,"Poner fin al maltrato, la explotaci¢n, la trata, la tortura y todas las formas de violencia contra los ni¤os",2,Maltrato,2,Explotaci¢n,2,Trata,2,Tortura,2,Otras formas de violencia,1,No aplica,2,2-Contribuci¢n Indirecta
33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,11,FASP,16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",1,Reducir considerablemente todas las formas de violencia y las tasas de mortalidad conexas en todo el mundo,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
25,"Previsiones y Aportaciones para los Sistemas de Educaci¢n B sica, Normal, Tecnol¢gica y de Adultos",E,Prestaci¢n de Servicios P£blicos,4,Servicios de educaci¢n normal en la Ciudad de M‚xico,4,"Garantizar una educaci¢n inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",1,"Para 2030, velar por que todas las ni¤as y todos los ni¤os terminen los ciclos de la ense¤anza primaria y secundaria, que ha de ser gratuita, equitativa y de calidad y producir resultados escolares pertinentes y eficaces",1,No aplica,1,No aplica,2,Educaci¢n de calidad que genere resultados,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
25,"Previsiones y Aportaciones para los Sistemas de Educaci¢n B sica, Normal, Tecnol¢gica y de Adultos",E,Prestaci¢n de Servicios P£blicos,4,Servicios de educaci¢n normal en la Ciudad de M‚xico,4,"Garantizar una educaci¢n inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",2,"Para 2030, velar por que todas las ni¤as y todos los ni¤os tengan acceso a servicios de atenci¢n y desarrollo en la primera infancia y a una ense¤anza preescolar de calidad, a fin de que est‚n preparados para la ense¤anza primaria",1,No aplica,2,Ense¤anza preescolar de calidad,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,11,FASP,16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",3,Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
25,"Previsiones y Aportaciones para los Sistemas de Educaci¢n B sica, Normal, Tecnol¢gica y de Adultos",I,Gasto Federalizado,2,Previsiones salariales y econ¢micas del Fondo de Aportaciones para la N¢mina Educativa y Gasto Operativo (FONE),4,"Garantizar una educaci¢n inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",2,"Para 2030, velar por que todas las ni¤as y todos los ni¤os tengan acceso a servicios de atenci¢n y desarrollo en la primera infancia y a una ense¤anza preescolar de calidad, a fin de que est‚n preparados para la ense¤anza primaria",1,No aplica,2,Ense¤anza preescolar de calidad,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,11,FASP,16,"Promover sociedades pac¡ficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",11,"Fortalecer las instituciones nacionales pertinentes, incluso mediante la cooperaci¢n internacional, con miras a crear capacidad a todos los niveles, en particular en los pa¡ses en desarrollo, para prevenir la violencia y combatir el terrorismo y la delincuencia",2,Prevenci¢n de la violencia,1,No aplica,2,Combatir la delincuencia,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
25,"Previsiones y Aportaciones para los Sistemas de Educaci¢n B sica, Normal, Tecnol¢gica y de Adultos",I,Gasto Federalizado,2,Previsiones salariales y econ¢micas del Fondo de Aportaciones para la N¢mina Educativa y Gasto Operativo (FONE),4,"Garantizar una educaci¢n inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",10,"Para 2030, aumentar sustancialmente la oferta de maestros calificados, entre otras cosas mediante la cooperaci¢n internacional para la formaci¢n de docentes en los pa¡ses en desarrollo, especialmente los pa¡ses menos adelantados y los peque¤os Estados insulares en desarrollo",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
25,"Previsiones y Aportaciones para los Sistemas de Educaci¢n B sica, Normal, Tecnol¢gica y de Adultos",I,Gasto Federalizado,3,Previsiones salariales y econ¢micas del Fondo de Aportaciones para la Educaci¢n Tecnol¢gica y de Adultos,4,"Garantizar una educaci¢n inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",4,"Para 2030, aumentar sustancialmente el n£mero de j¢venes y adultos que tienen las competencias necesarias, en particular t‚cnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento",2,Acceso al empleo,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
25,"Previsiones y Aportaciones para los Sistemas de Educaci¢n B sica, Normal, Tecnol¢gica y de Adultos",I,Gasto Federalizado,3,Previsiones salariales y econ¢micas del Fondo de Aportaciones para la Educaci¢n Tecnol¢gica y de Adultos,4,"Garantizar una educaci¢n inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",6,"Para 2030, garantizar que todos los j¢venes y al menos una proporci¢n sustancial de los adultos, tanto hombres como mujeres, tengan competencias de lectura, escritura y aritm‚tica",2,Lectura,2,Escritura,2,Aritm‚tica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
48,Cultura,E,Prestaci¢n de Servicios P£blicos,22,Servicios Cinematogr ficos,8,"Promover el crecimiento econ¢mico sostenido, inclusivo y sostenible, el empleo pleno y productivo y el trabajo decente para todos.",9,"Para 2030, elaborar y poner en pr ctica pol¡ticas encaminadas a promover un turismo sostenible que cree puestos de trabajo y promueva la cultura y los productos locales",2,Empleo,2,Promoci¢n cultural y de productos locales,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
15,"Desarrollo Agrario, Territorial y Urbano",U,Otros Subsidios,1,Regularizaci¢n y Registro de Actos Jur¡dicos Agrarios,1,Poner fin a la pobreza en todas sus formas en todo el mundo,4,"Para 2030, garantizar que todos los hombres y mujeres, en particular los pobres y los vulnerables, tengan los mismos derechos a los recursos econ¢micos, as¡ como acceso a los servicios b sicos, la propiedad y el control de las tierras y otros bienes, la herencia, los recursos naturales, las nuevas tecnolog¡as apropiadas y los servicios financieros, incluida la microfinanciaci¢n",1,No aplica,1,No aplica,2,"Derecho a la propiedad, herencia, el control de las tierras y otros bienes",1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,13,FONE Servicios Personales,4,"Garantizar una educaci¢n inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",6,"Para 2030, garantizar que todos los j¢venes y al menos una proporci¢n sustancial de los adultos, tanto hombres como mujeres, tengan competencias de lectura, escritura y aritm‚tica",2,Lectura,2,Escritura,2,Aritm‚tica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,13,FONE Servicios Personales,4,"Garantizar una educaci¢n inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",10,"Para 2030, aumentar sustancialmente la oferta de maestros calificados, entre otras cosas mediante la cooperaci¢n internacional para la formaci¢n de docentes en los pa¡ses en desarrollo, especialmente los pa¡ses menos adelantados y los peque¤os Estados insulares en desarrollo",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribuci¢n Indirecta
33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,3,FAIS Entidades,1,Poner fin a la pobreza en todas sus formas en todo el mundo,1,"Para 2030, erradicar la pobreza extrema para todas las personas en el mundo, actualmente medida por un ingreso por persona inferior a 1,25 d¢lares de los Estados Unidos al d¡a",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,3,FAIS Entidades,1,Poner fin a la pobreza en todas sus formas en todo el mundo,2,"Para 2030, reducir al menos a la mitad la proporci¢n de hombres, mujeres y ni¤os de todas las edades que viven en la pobreza en todas sus dimensiones con arreglo a las definiciones nacionales",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribuci¢n Directa
